Vachana,Vachanakaara,Pen_Name
"ಗುರುವಿನ ಕರುಣದಿಂದ ಲಿಂಗವ ಕಂಡೆ, ಜಂಗಮನ ಕಂಡೆ.
ಗುರುವಿನ ಕರುಣದಿಂದ ಪಾದೋದಕವ ಕಂಡೆ, ಪ್ರಸಾದವ ಕಂಡೆ.
ಗುರುವಿನ ಕರುಣದಿಂದ ಸಜ್ಜನ ಸದ್ಭಕ್ತರ ಸದ್ಗೋಷಿ*ಯ ಕಂಡೆ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಾ ಹುಟ್ಟಲೊಡನೆ ಶ್ರೀಗುರು ವಿಭೂತಿಯ ಪಟ್ಟವ ಕಟ್ಟಿ ಲಿಂಗಸ್ವಾಯತವ
ಮಾಡಿದನಾಗಿ ಧನ್ಯಳಾದೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಗಲು ನಾಲ್ಕುಜಾವ ಅಶನಕ್ಕೆ ಕುದಿವರು.
ಇರುಳು ನಾಲ್ಕುಜಾವ ವ್ಯಸನಕ್ಕೆ ಕುದಿವರು.
ಅಗಸ ನೀರೊಳಗಿರ್ದು ಬಾಯಾರಿ ಸತ್ತಂತೆ,
ತಮ್ಮೊಳಗಿರ್ದ ಮಹಾಘನವನರಿಯರು ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಸೆ ಹಂದರವನಿಕ್ಕಿ, ತೊಂಡಿಲ ಬಾಸಿಗವ ಕಟ್ಟಿ,
ಮದುವೆಯಾದೆನಲ್ಲಾ ನಾನು
ಮಚ್ಚಿ ಮದುವೆಯಾದೆನಲ್ಲಾ ನಾನು.
ಗಂಡನೆ, ನಿನಗೋತು ಕೈವಿಡಿದವಳನು
ಮತ್ತೊಬ್ಬರು ಕೈವಿಡಿದರೆ
ನಿನ್ನಭಿಮಾನವ ಪರರೆಳದೊಯಿದಂತೆ ಕಾಣಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಎನ್ನ ತುಂಬಿದ ಜವ್ವನ, ತುಳುಕುವ ಮೋಹನವ,
ನಿನಗೆ ಇಂಬು ಮಾಡಿಕೊಂಡಿರ್ದೆನಲ್ಲಾ ಎಲೆಯಯ್ಯಾ.
ಎನ್ನ ಲಂಬಿಸುವ ಲಾವಣ್ಯದ ರೂಪುರೇಖೆಗಳ
ನಿನ್ನ ಕಣ್ಣಿಂಗೆ ಕೈವಿಡಿದಂತೆ ಮಾಡಿರ್ದೆನಲ್ಲಯ್ಯ.
ನಿನ್ನ ಮುಂದಿರಟ್ಟಲನ್ಯರು ಕೊಂಡೊಯಿವಾಗಲೆಂತು ಸೈರಿಸಿದೆ ಹೇಳಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅಂಗವಿಕಾರಸಂಗವ ಮರೆದು,
ಲಿಂಗವನೊಡಗೂಡುತಿಪ್ಪವರ ತೋರಾ ಎನಗೆ.
ಕಾಮವಿಕಾರಕತ್ತಲೆಯಳಿದು,
ಭಕ್ತಿಪ್ರಾಣವಾಗಿಪ್ಪವರ ತೋರಾ ಎನಗೆ.
ತ್ರಿಕರಣ ಶುದ್ಧವಾಗಿ ನಿಮ್ಮ ನೆರೆ ನಂಬಿದ
ಸದ್ಭಕ್ತರ ತೋರಾ ಎನಗೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಾಲು ತುಪ್ಪವ ನುಂಗಿ ಬೇರಾಗಬಲ್ಲುದೆ ?
ಸೂರ್ಯಕಾಂತದ ಅಗ್ನಿಯನಾರು ಭೇದಿಸಬಲ್ಲರು ?
ಅಪಾರಮಹಿಮ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ,
ನೀನೆನ್ನೊಳಡಗಿಪ್ಪ ಪರಿಯ ಬೇರಿಲ್ಲದೆ ಕಂಡು ಕಣ್ದೆರೆದೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಸ್ಥಾನಭೇದ ಸಂಶಯ
ಆಧಾರ ಸ್ವಾದಿಷ್ಟ ಮಣಿಪೂರಕ ಅನಾಹತ ವಿಶುದ್ಧಿ ಆಜ್ಞೆ
ಎಂಬ ಷಟ್‍ಚಕ್ರಂಗಳ ವರ್ತನೆಯ ನುಡಿದಡೇನು ?
ಆದಿ ಅನಾದಿಯ ಕೇಳಿದಡೇನು ?
ತನ್ನಲ್ಲಿದ್ದುದ ತಾನರಿಯದನ್ನಕ್ಕ
ಉನ್ಮನಿಯ ರಭಸದ ಸಿಂಹಾಸನದ ಮೇಲೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ
ಭೇದಿಸಲರಿಯರು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬೆರಸುವಡೆ ಬೇಗ ತೋರಾ,
ಹೊರ ಹಾಯ್ಕದಿರಯ್ಯಾ.
ನಿಮ್ಮಲ್ಲಿಗೆ ಸಲೆ ಸಂದ ತೊತ್ತಾನು ;
ಎನ್ನ ಹೊರ ಹಾಯ್ಕದಿರಯ್ಯಾ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಿಮ್ಮ ನಂಬಿ ಬೆಂಬಳಿಬಂದೆನು ಇಂಬುಗೊಳ್ಳಯ್ಯಾ ಬೇಗದಲಿ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕರಸ್ಥಲಕ್ಕೆ ಲಿಂಗಸ್ವಾಯತವಾದ ಬಳಿಕ
ಕಾಯಕ ನಿವೃತ್ತಿಯಾಗಬೇಕು.
ಅಂಗದಲಳವಟ್ಟಲಿಂಗ,
ಲಿಂಗೈಕ್ಯಂಗೆ ಅಂಗಸಂಗ ಮತ್ತೆಲ್ಲಿಯದೊ ?
ಮಹಾಘನವನರಿತ ಮಹಾಂತಂಗೆ ಮಾಯವೆಲ್ಲಿಯದೊ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅತ್ತೆ ಮಾಯೆ, ಮಾವ ಸಂಸಾರಿ,
ಮೂವರು ಮೈದುನರು ಹುಲಿಯಂತವದಿರು,
ನಾಲ್ವರು ನಗೆವೆಣ್ಣು ಕೇಳು ಕೆಳದಿ.
ಐವರು ಭಾವದಿರನೊಯ್ವ ದೈವವಿಲ್ಲ.
ಆರು ಪ್ರಜೆಯತ್ತಿಗೆಯರ ಮೀರಲಾರೆನು.
ತಾಯೆ, ಹೇಳುವಡೆ ಏಳು ಪ್ರಜೆ ತೊತ್ತಿರ ಕಾಹು.
ಕರ್ಮವೆಂಬ ಗಂಡನ ಬಾಯ ಟೊಣೆದು,
ಹಾದರವನಾಡುವೆನು ಹರನಕೊಡೆ.
ಮನವೆಂಬ ಸಖಿಯ ಪ್ರಸಾದದಿಂದ
ಅನುಭಾವವ ಕಲಿತೆನು ಶಿವನೊಡನೆ
ಕರಚೆಲುವ ಶ್ರೀಶೈಲ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನೆಂಬ
ಸಜ್ಜನ ಗಂಡನ ಮಾಡಿಕೊಂಡೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹುಟ್ಟು ಹೊರೆಯ ಕಟ್ಟಳೆಯ ಕಳೆದನವ್ವಾ.
ಹೊನ್ನು ಮಣ್ಣಿನ ಮಾಯೆಯ ಮಾಣಿಸಿದನವ್ವಾ.
ಎನ್ನ ತನುವಿನ ಲಜ್ಜೆಯನಿಳುಹಿ, ಎನ್ನ ಮನದ ಕತ್ತಲೆಯ ಕಳೆದ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯನೊಳಗಾದವಳ ಏನೆಂದು ನುಡಿಸುವಿರವ್ವಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಲಾಂಛನ ಸಹಿತ ಮನೆಗೆ ಬಂದಡೆ,
ತತ್ಕಾಲವನರಿದು ಪ್ರೇಮವ ಮಾಡದಿರ್ದಡೆ
ನೀನಿರಿಸಿದ ಮನೆಯ ತೊತ್ತಲ್ಲ.
ತತ್ಕಾಲ ಪ್ರೇಮವ ಮಾಡುವಂತೆ ಎನ್ನಮುದ್ದ ಸಲಿಸಯ್ಯಾ.
ಅಲ್ಲದೊಡೆ ಒಯ್ಯಯ್ಯ ಸಿರಿಶೈಲ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಒಡಲಿಲ್ಲದ ನುಡಿಯಿಲ್ಲದ ಕಡೆಯಿಲ್ಲದ
ನಲ್ಲನ ಒಡಗೂಡಿ ಸುಖಿಯಾದೆ ಕೇಳಿರಯ್ಯಾ.
ಭಾಷೆ ಪೈಸರವಿಲ್ಲ, ಓಸರಿಸೆನನ್ಯಕ್ಕೆ,
ಆಸೆ ಮಾಡೆನು ಮತ್ತೆ ಭಿನ್ನ ಸುಖಕ್ಕೆ.
ಅರಳಿದು ಮೂರಾಗಿ, ಮೂರಳಿದು ಎರಡಾಗಿ,
ಎರಡಳಿದು ಒಂದಾಗಿ ನಿಂದೆನಯ್ಯಾ.
ಬಸವಣ್ಣ ಮೊದಲಾದ ಶರಣರಿಗೆ ಶರಣಾರ್ಥಿ
ಆ ಪ್ರಭುವಿನಿಂದ ಕೃತಕೃತ್ಯಳಾದೆನು ನಾನು.
ಮರೆಯಲಾಗದು, ನಿಮ್ಮ ಶಿಶುವೆಂದು ಎನ್ನನು, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ
ಬೆರೆಸೆಂದು ಹರಸುತ್ತಿಹುದು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ದೂರದಲ್ಲಿರ್ದನೆಂದು ಆನು ಬಾಯಾರಿ ಬಳಲುತಿರ್ದೆನಯ್ಯಾ.
ಸಾರಿ ಬೆರಸಿ ಎನ್ನ ಕರಸ್ಥಲದಲ್ಲಿ ಮೂರ್ತಿಗೊಂಡಡೆ
ಎನ್ನ ಆರತವೆಲ್ಲವೂ ಲಿಂಗಾ ನಿಮ್ಮಲ್ಲಿ ನಟ್ಟಿತು ನೋಡಯ್ಯಾ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಿಮ್ಮನು ಕರಸ್ಥಲದಲ್ಲಿ ನೋಡಿ ಕಂಗಳೆ ಪ್ರಾಣವಾಗಿರ್ದೆನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಮುತ್ತು ಒಡೆದಡೆ ಬೆಸೆಯಬಹುದೆ ?
ಮನ ಮುರಿದಡೆ ಸಂತಕ್ಕೆ ತರಬಹುದೆ ?
ಅಪ್ಪುಗೆ ಸಡಲಿದ ಸುಖವ ಮರಳಿ ಅರಸಿದರುಂಟೆ ?
ಸಾಧಕನೊಯಿದ ನಿಧಾನದ ಕುಳಿಯಂತೆ ಅಲ್ಲಿ ಏನುಂಟು ?
ಮಚ್ಚು ಪಲ್ಲಟವಾಗಿ, ನೋಟದ ಸುಖವ ಹಿಂಗಿದರೊಳವೆ ?
ನೋಡದಿರು, ಕಾಡದಿರು, ಮನಬಳಸದಿರು.
ಭಾಷೆಗೆ ತಪ್ಪಿದರೆ ಮುಳ್ಳುಮೊನೆಯ ಕಿಚ್ಚಿನಂತೆ.
ಲೇಸು ಬೀಸರವೋಗದ ಮುನ್ನ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಕೂಡಿ ಧಾತುಗೆಟ್ಟ ಬಳಿಕ
ಒಳವೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಊರ ಸೀರೆಗೆ ಅಸಗ ತಡಬಡಗೊಂಬಂತೆ
ಹೊನ್ನೆನ್ನದು, ಮಣ್ಣೆನ್ನದು ಎಂದು ನೆನನೆನದು ಬಡವಾದೆ.
ನಿಮ್ಮನರಿಯದ ಕಾರಣ ಕೆಮ್ಮನೆ ಕೆಟ್ಟೆನಯ್ಯಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಸಾವಿರ ಹೊನ್ನಿಂಗೆ ಸಾದಕೊಂಡು
ಸುಣ್ಣವ ಬೆರಸಿದಂತೆ ಮಾಡಿದೆಯಯ್ಯಾ.
ಮೂರು ಲಕ್ಷದ ಬೆಲೆಗೆ ರತ್ನವ ಕೊಂಡು
ಮಡುವಿನಲ್ಲಿ ಇಟ್ಟಂತೆ ಮಾಡಿದೆಯಯ್ಯಾ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ಎನ್ನ ಮುಟ್ಟಿ ಪಾವನವ ಮಾಡಿ ಕಷ್ಟಸಂಸಾರಿಗೊಪ್ಪಿಸುವಂತೆ ಮಾಡಿದೆಯಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಲಿಂಗಕ್ಕೆ ರೂಪ ಸಲಿಸುವೆ,
ಜಂಗಮಕ್ಕೆ ರುಚಿಯ ಸಲಿಸುವೆ,
ಕಾಯಕ್ಕೆ ಶುದ್ಧಪ್ರಸಾದವ ಕೊಂಬೆ.
ಪ್ರಾಣಕ್ಕೆ ಸಿದ್ಧಪ್ರಸಾದವ ಕೊಂಬೆ.
ನಿಮ್ಮ ಪ್ರಸಾದದಿಂದ ಧನ್ಯಳಾದೆನು. ಕಾಣಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಪಂಚೇಂದ್ರಿಯದ ಉರವಣೆಯ
ಉದುಮದದ ಭರದ ಜವ್ವನದೊಡಲು ವೃಥಾ ಹೋಯಿತ್ತಲ್ಲಾ ?
ತುಂಬಿ ಪರಿಮಳವ ಕೊಂಡು ಲಂಬಿಸುವ ತೆರನಂತೆ ಇನ್ನೆಂದಿಂಗೆ ಒಳಕೊಂಬೆಯೊ,
ಅಯ್ಯಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?   |
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಇಹಕ್ಕೊಬ್ಬ ಗಂಡನೆ ಪರಕ್ಕೊಬ್ಬ ಗಂಡನೆ ?
ಲೌಕಿಕ್ಕೊಬ್ಬ ಗಂಡನೆ ಪಾರಮಾರ್ಥಕ್ಕೊಬ್ಬ ಗಂಡನೆ ?
ಎನ್ನ ಗಂಡ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರಲ್ಲದೆ ಮಿಕ್ಕಿನ ಗಂಡರೆಲ್ಲ
ಮುಗಿಲಮರೆಯ ಬೊಂಬೆಯಂತೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕಾಮಿಸಿ ಕಲ್ಪಿಸಿ ಕಂದಿ ಕುಂದಿದೆನವ್ವಾ.
ಮೋಹಿಸಿ ಮುದ್ದಿಸಿ ಮರುಳಾದೆನವ್ವಾ.
ತೆರೆಯದೆ ತೊರೆಯದೆ ನಲಿದು ನಂಬಿದೆ ನಾನು.
ಎನ್ನ ದೇವ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನೆನ್ನನೊಲ್ಲದಡೆ ಆನೇವೆನವ್ವಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹೆಣ್ಣು ಹೆಣ್ಣಾದಡೆ ಗಂಡಿನಸೂತಕ.
ಗಂಡು ಗಂಡಾದಡೆ ಹೆಣ್ಣಿನಸೂತಕ.
ಮನದಸೂತಕ ಹಿಂಗಿದಡೆ
ತನುವಿನ ಸೂತಕಕ್ಕೆ ತೆರಹುಂಟೆ ?
ಅಯ್ಯಾ, ಮೊದಲಿಲ್ಲದ ಸೂತಕಕ್ಕೆ ಮರುಳಾಯಿತ್ತು ಜಗವೆಲ್ಲ.
ಎನ್ನ ದೇವ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನೆಂಬ ಗರುವಂಗೆ ಜಗವೆಲ್ಲ ಹೆಣ್ಣು ನೋಡಾ
ಅಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ನೋಡಿ ನುಡಿಸಿ ಮಾತಾಡಿಸಿದಡೊಂದು ಸುಖ,
ಏನ ಮಾಡದಯ್ಯಾ ನಿಮ್ಮ ಶರಣರ ಅನುಭಾವ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ, ನಿಮ್ಮ ಶರಣರ ಸದ್ಗೋಷಿ* ಏನ ಮಾಡದಯ್ಯಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹುಟ್ಟಿದೆ ಶ್ರೀಗುರುವಿನ ಹಸ್ತದಲ್ಲಿ,
ಬೆಳೆದೆನು ಅಸಂಖ್ಯಾತರ ಕರುಣದೊಳಗೆ.
ಭಾವವೆಂಬ ಹಾಲು, ಸುಜ್ಞಾನವೆಂಬ ತುಪ್ಪ,
ಪರಮಾರ್ಥವೆಂಬ ಸಕ್ಕರೆಯನಿಕ್ಕಿದರು ನೋಡಾ.
ಇಂತಪ್ಪ ತ್ರಿವಿಧಾಮೃತವನು ದಣಿಯಲೆರೆದು ಸಲಹಿದಿರೆನ್ನ.
ವಿವಾಹವ ಮಾಡಿದಿರಿ, ಸಯವಪ್ಪ ಗಂಡಂಗೆ ಕೊಟ್ಟಿರಿ,
ಕೊಟ್ಟ ಮನೆಗೆ ಕಳುಹಲೆಂದು
ಅಸಂಖ್ಯಾತರೆಲ್ಲರೂ ನೆರೆದು ಬಂದಿರಿ.
ಬಸವಣ್ಣ ಮೆಚ್ಚಲು ಒಗತನವ ಮಾಡುವೆ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಕೈವಿಡಿದು
ನಿಮ್ಮ ತಲೆಗೆ ಹೂವ ತಹೆನಲ್ಲದೆ ಹುಲ್ಲ ತಾರೆನು.
ಅವಧರಿಸಿ, ನಿಮ್ಮಡಿಗಳೆಲ್ಲರೂ ಮರಳಿ ಬಿಯಂಗೈವುದು, ಶರಣಾರ್ಥಿ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ತೆರಣಿಯ ಹುಳು ತನ್ನ ಸ್ನೇಹದಿಂದ ಮನೆಯ ಮಾಡಿ
ತನ್ನ ನೂಲು ತನ್ನನೆ ಸುತ್ತಿ ಸಾವಂತೆ,
ಮನಬಂದುದನು ಬಯಸಿ ಬೇವುತ್ತಿದ್ದೇನಯ್ಯಾ.
ಎನ್ನ ಮನದ ದುರಾಶೆಯ ಮಾಣಿಸಿ ನಿಮ್ಮತ್ತ ತೋರಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
  
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಮರೆದೊರಗಿ, ಕನಸ ಕಂಡು ಹೇಳುವಲ್ಲಿ
ಸತ್ತ ಹೆಣ ಎದ್ದಿತ್ತು.
ತನ್ನ ಋಣ ನಿಧಾನ ಎದ್ದು ಕರೆಯಿತ್ತು.
ಹೆಪ್ಪಿಟ್ಟ ಹಾಲು ಗಟ್ಟಿತುಪ್ಪಾಗಿ ಸಿಹಿಯಾಯಿತ್ತು.
ಇದಕ್ಕೆ ತಪ್ಪ ಸಾಧಿಸಲೇಕೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರ ದೇವನಣ್ಣಗಳಿರಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಎರೆಯಂತೆ ಕರಕರಗಿ, ಮಳಲಂತೆ ಜರಿಜರಿದು,
ಕನಸಿನಲ್ಲಿ ಕಳವಳಿಸಿ, ಆನು ಬೆರಗಾದೆ.
ಆವಿಗೆಯ ಕಿಚ್ಚಿನಂತೆ ಸುಳಿಸುಳಿದು ಬೆಂದೆ
ಆಪತ್ತಿಗೆ ಸಖಿಯರನಾರನೂ ಕಾಣೆ.
ಅರಸಿ ಕಾಣದ ತನುವ, ಬೆರಸಿ ಕೂಡದ ಸುಖವ, ಎನಗೆ ನೀ ಕರುಣಿಸಾ,
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕೀಡಿ ತುಂಬಿಯ ಹಂಬಲದಿಂದ ತುಂಬಿಯಾಗಿ
ತನ್ನ ಬಿಡಲುಂಟೆ ಅಯ್ಯಾ ?
ಆನು ನಿಮ್ಮ ನೆನೆದು
ಎನ್ನ ಕರತುಂಬಿ, ಎನ್ನ ಮನತುಂಬಿ, ಎನ್ನ ಭಾವತುಂಬಿ,
ಮತ್ತಿಲ್ಲದೆ ನಿನ್ನ ಕೂಟದ ಸವಿಗಲೆಯನೆಂತು ಕಾಣುವೆನಯ್ಯಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಲಿಂಗಾಂಗಸಂಗಸಮರಸಸುಖದಲ್ಲಿ ಮನ ವೇದ್ಯವಾಯಿತ್ತು.
ನಿಮ್ಮ ಶರಣರ ಅನುಭಾವಸಂಗದಿಂದ
ಎನ್ನ ತನು ಮನ ಪ್ರಾಣ ಪದಾರ್ಥವ
ಗುರುಲಿಂಗಜಂಗಮಕ್ಕಿತ್ತು,
ಶುದ್ಧಸಿದ್ಧಪ್ರಸಿದ್ಧಪ್ರಸಾದಿಯಾದೆನು.
ಆ ಮಹಾಪ್ರಸಾದದ ರೂಪು ರುಚಿ ತೃಪ್ತಿಯ
ಇಷ್ಟ ಪ್ರಾಣ ಭಾವಲಿಂಗದಲ್ಲಿ ಸಾವಧಾನದಿಂದರ್ಪಿಸಿ
ಮಹಾಘನಪ್ರಸಾದಿಯಾದೆನು.
ಇಂತೀ ಸರ್ವಾಚಾರಸಂಪತ್ತು ಎನ್ನ ತನುಮನ ವೇದ್ಯವಾಯಿತ್ತು.
ಇನ್ನೆಲ್ಲಿಯಯ್ಯಾ, ಎನಗೆ ನಿಮ್ಮಲ್ಲಿ ನಿರವಯವು ?
ಇನ್ನೆಲ್ಲಿಯಯ್ಯಾ ನಿಮ್ಮಲ್ಲಿ ಕೂಡುವುದು ?
ಪರಮಸುಖದ ಪರಿಣಾಮ ಮನಮೇರೆದಪ್ಪಿ
ನಾನು ನಿಜವನೈದುವ ಠಾವ ಹೇಳಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ ಪ್ರಭುವೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಓದಿ ಓದಿ ವೇದ ವಾದಕ್ಕಿಕ್ಕಿತ್ತು.
ಕೇಳಿ ಕೇಳಿ ಶಾಸ್ತ್ರ ಸಂದೇಹಕ್ಕಿಕ್ಕಿತ್ತು.
ಅರಿದೆಹೆ ಅರಿದೆಹೆನೆಂದು ಆಗಮ ಅರೆಯಾಗಿ ಹೋಯಿತ್ತು.
ಪೂರೈಸಿಹೆ ಪೂರೈಸಿಹೆನೆಂದು
ಪುರಾಣ ಪೂರ್ವದ ಬಟ್ಟೆಗೆ ಹೋಯಿತ್ತು.
ನಾನೆತ್ತ ತಾನೆತ್ತ ? ಬೊಮ್ಮ ಬಟ್ಟಬಯಲು ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕರುವಿನ ರೂಹು ಅರಗಿಳಿಯನೋದಿಸುವಂತೆ,
ಓದಿಸುವುದಕ್ಕೆ ಜೀವವಿಲ್ಲ ಕೇಳುವುದಕ್ಕೆ ಜ್ಞಾನವಿಲ್ಲ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವಯ್ಯಾ,
ನಿಮ್ಮನರಿಯದವನ ಭಕ್ತಿ ಕರುವಿನ ರೂಹು ಆ ಅರಗಿಳಿಯನೋದಿಸುವಂತೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
